application_id,job_id,apply_date,source,screening_score,final_stage,decision_date,outcome
3029,64,2023-07-02,LinkedIn,39,accepted,2023-07-30,Hired
3030,105,2023-05-15,Career Site,79,applied,2023-05-27,Rejected
3031,161,2023-12-21,Career Site,48,screen,2024-01-02,Rejected
3032,158,2023-08-05,LinkedIn,56,screen,2023-08-12,Rejected
3033,16,2023-08-27,Indeed,59,onsite,2023-09-23,Rejected
3034,152,2023-08-22,Agency,52,onsite,2023-09-17,Rejected
3035,173,2023-09-02,Agency,61,applied,2023-09-06,Rejected
3036,39,2023-06-17,Agency,69,onsite,2023-07-30,Rejected
3037,35,2023-09-10,Referral,59,applied,2023-09-23,Rejected
3038,58,2023-07-19,Referral,66,applied,2023-07-24,Rejected
3039,72,2023-09-18,LinkedIn,58,applied,2023-09-28,Rejected
3040,137,2023-04-01,LinkedIn,65,screen,2023-04-20,Rejected
3041,93,2023-07-09,Career Site,43,applied,2023-07-12,Rejected
3042,118,2023-07-06,LinkedIn,51,screen,2023-07-13,Rejected
3043,112,2023-06-03,Career Site,52,screen,2023-06-25,Rejected
3044,46,2023-09-06,LinkedIn,79,applied,2023-09-13,Rejected
3045,52,2023-04-26,LinkedIn,65,applied,2023-04-30,Rejected
3046,146,2023-09-21,Agency,74,screen,2023-10-14,Rejected
3047,142,2023-04-28,Career Site,47,applied,2023-05-07,Rejected
3048,128,2023-11-07,Indeed,76,applied,2023-11-20,Rejected
3049,58,2023-07-03,Referral,71,applied,2023-07-07,Rejected
3050,46,2023-09-08,Referral,48,applied,2023-09-14,Rejected
3051,87,2023-07-12,Indeed,63,applied,2023-07-16,Rejected
3052,109,2023-10-08,Agency,27,onsite,2023-11-17,Rejected
3053,17,2023-05-14,LinkedIn,69,screen,2023-06-01,Rejected
3054,106,2023-08-04,LinkedIn,66,screen,2023-08-21,Rejected
3055,58,2023-09-11,Referral,78,screen,2023-09-28,Rejected
3056,165,2023-08-20,Indeed,86,onsite,2023-09-19,Rejected
3057,117,2023-05-31,LinkedIn,39,applied,2023-06-10,Rejected
3058,137,2023-08-23,Career Site,66,applied,2023-09-01,Rejected
3059,170,2023-03-11,LinkedIn,75,screen,2023-04-04,Rejected
3060,18,2023-09-19,LinkedIn,88,screen,2023-10-13,Rejected
3061,23,2023-08-06,LinkedIn,67,applied,2023-08-10,Rejected
3062,4,2023-09-01,Agency,70,applied,2023-09-08,Rejected
3063,41,2023-08-06,Agency,48,applied,2023-08-13,Rejected
3064,83,2023-05-28,LinkedIn,87,applied,2023-06-10,Rejected
3065,146,2023-08-09,Career Site,52,screen,2023-08-29,Rejected
3066,159,2023-04-09,LinkedIn,43,screen,2023-04-19,Rejected
3067,119,2023-07-02,LinkedIn,70,applied,2023-07-15,Rejected
3068,66,2023-05-09,Indeed,55,applied,2023-05-10,Rejected
3069,159,2023-06-08,LinkedIn,82,applied,2023-06-09,Rejected
3070,72,2023-09-01,LinkedIn,63,screen,2023-09-23,Rejected
3071,147,2023-07-16,LinkedIn,53,screen,2023-07-28,Rejected
3072,49,2023-05-13,Agency,39,applied,2023-05-15,Rejected
3073,27,2023-07-08,Agency,64,onsite,2023-08-14,Rejected
3074,145,2023-06-17,Career Site,90,screen,2023-07-02,Rejected
3075,28,2023-08-03,Indeed,75,screen,2023-08-17,Rejected
3076,175,2023-07-27,Agency,68,screen,2023-08-15,Rejected
3077,48,2023-06-01,LinkedIn,67,onsite,2023-07-08,Rejected
3078,36,2023-11-17,Agency,48,screen,2023-12-11,Rejected
3079,137,2023-08-31,Referral,81,onsite,2023-09-26,Rejected
3080,79,2023-04-17,LinkedIn,86,applied,2023-04-24,Rejected
3081,168,2023-08-10,LinkedIn,72,accepted,2023-09-15,Hired
3082,179,2023-04-29,LinkedIn,73,applied,2023-05-03,Rejected
3083,76,2023-04-30,Indeed,79,screen,2023-05-18,Rejected
3084,11,2023-07-14,Agency,73,onsite,2023-08-11,Rejected
3085,54,2023-07-15,Agency,60,applied,2023-07-24,Rejected
3086,3,2023-04-15,Referral,84,applied,2023-04-24,Rejected
3087,141,2023-07-31,Campus,46,onsite,2023-08-23,Rejected
3088,143,2023-03-16,Referral,59,onsite,2023-04-01,Rejected
3089,99,2023-08-26,Referral,66,onsite,2023-09-25,Rejected
3090,175,2023-03-22,Referral,49,onsite,2023-04-26,Rejected
3091,91,2023-05-25,Career Site,65,applied,2023-06-04,Rejected
3092,29,2023-07-19,LinkedIn,68,applied,2023-07-20,Rejected
3093,41,2023-10-15,Referral,46,applied,2023-10-26,Rejected
3094,89,2023-06-25,LinkedIn,82,onsite,2023-08-15,Rejected
3095,4,2023-07-09,Referral,77,applied,2023-07-23,Rejected
3096,26,2023-06-13,Referral,69,applied,2023-06-14,Rejected
3097,155,2023-07-20,LinkedIn,45,applied,2023-07-23,Rejected
3098,23,2023-05-31,Campus,39,applied,2023-06-12,Rejected
3099,97,2024-02-05,Indeed,74,applied,2024-02-11,Rejected
3100,58,2023-08-01,Indeed,80,applied,2023-08-04,Rejected
3101,95,2023-08-09,Agency,60,applied,2023-08-17,Rejected
3102,145,2023-04-23,Indeed,65,screen,2023-05-13,Rejected
3103,158,2023-11-06,Campus,49,onsite,2023-12-20,Rejected
3104,157,2023-08-07,Career Site,58,applied,2023-08-19,Rejected
3105,79,2023-04-04,Indeed,68,onsite,2023-04-23,Rejected
3106,50,2023-06-13,LinkedIn,68,onsite,2023-07-21,Rejected
3107,113,2023-08-24,LinkedIn,66,applied,2023-09-05,Rejected
3108,67,2023-03-08,Indeed,68,applied,2023-03-18,Rejected
3109,90,2023-10-18,Career Site,68,onsite,2023-11-24,Rejected
3110,18,2023-06-16,LinkedIn,74,screen,2023-06-26,Rejected
3111,27,2023-08-18,Referral,60,screen,2023-08-30,Rejected
3112,94,2023-09-18,Indeed,67,onsite,2023-11-08,Rejected
3113,8,2023-07-29,LinkedIn,59,applied,2023-08-04,Rejected
3114,172,2023-06-20,LinkedIn,56,applied,2023-07-04,Rejected
3115,101,2023-06-29,Referral,90,screen,2023-07-22,Rejected
3116,72,2023-05-27,Referral,68,onsite,2023-06-13,Rejected
3117,128,2023-10-07,LinkedIn,73,onsite,2023-10-27,Rejected
3118,152,2023-09-18,Referral,53,onsite,2023-10-15,Rejected
3119,124,2023-05-02,Referral,18,applied,2023-05-06,Rejected
3120,114,2023-11-08,Campus,61,screen,2023-11-13,Rejected
3121,163,2024-01-11,Agency,98,screen,2024-01-27,Rejected
3122,96,2023-08-07,LinkedIn,53,applied,2023-08-14,Rejected
3123,72,2023-09-30,LinkedIn,62,applied,2023-10-12,Rejected
3124,10,2023-07-02,Indeed,75,onsite,2023-08-23,Rejected
3125,56,2023-11-07,LinkedIn,80,onsite,2023-11-28,Rejected
3126,70,2023-12-05,Agency,51,offer,2023-12-29,Rejected
3127,82,2023-09-14,Referral,74,applied,2023-09-27,Rejected
3128,109,2023-07-11,Referral,50,applied,2023-07-23,Rejected
3129,35,2023-07-20,LinkedIn,99,applied,2023-07-29,Rejected
3130,38,2023-05-21,Career Site,47,applied,2023-05-27,Rejected
3131,19,2023-06-26,Career Site,46,applied,2023-07-10,Rejected
3132,49,2023-05-28,LinkedIn,59,onsite,2023-06-20,Rejected
3133,58,2023-09-27,Campus,55,onsite,2023-11-03,Rejected
3134,177,2023-12-15,LinkedIn,55,onsite,2024-01-20,Rejected
3135,29,2023-04-15,Indeed,79,accepted,2023-05-20,Hired
3136,55,2023-10-14,LinkedIn,58,screen,2023-10-25,Rejected
3137,22,2023-05-28,Career Site,84,applied,2023-05-29,Rejected
3138,72,2023-08-12,Indeed,82,screen,2023-08-24,Rejected
3139,161,2024-01-07,LinkedIn,82,accepted,2024-02-13,Hired
3140,10,2023-07-13,LinkedIn,50,applied,2023-07-18,Rejected
3141,47,2023-06-26,Referral,44,screen,2023-07-24,Rejected
3142,31,2023-09-29,Referral,58,applied,2023-10-06,Rejected
3143,140,2023-08-30,LinkedIn,29,applied,2023-08-31,Rejected
3144,147,2023-06-06,Campus,60,applied,2023-06-20,Rejected
3145,153,2024-02-29,Career Site,67,accepted,2024-04-26,Hired
3146,151,2023-04-29,Campus,73,applied,2023-05-08,Rejected
3147,131,2023-12-14,Career Site,58,applied,2023-12-19,Rejected
3148,117,2023-04-26,Career Site,82,screen,2023-05-23,Rejected
3149,74,2023-11-28,Indeed,41,screen,2023-12-15,Rejected
3150,175,2023-06-19,Agency,47,applied,2023-06-25,Rejected
3151,1,2023-10-02,Campus,51,applied,2023-10-07,Rejected
3152,17,2023-07-29,Indeed,87,applied,2023-08-10,Rejected
3153,39,2023-04-25,Agency,56,screen,2023-05-21,Rejected
3154,32,2023-08-24,Agency,42,onsite,2023-09-12,Rejected
3155,69,2023-10-15,Campus,60,screen,2023-11-04,Rejected
3156,58,2023-07-12,LinkedIn,61,onsite,2023-07-31,Rejected
3157,81,2023-06-23,LinkedIn,70,onsite,2023-07-05,Rejected
3158,173,2023-05-09,Indeed,44,screen,2023-05-19,Rejected
3159,113,2023-06-13,Referral,64,onsite,2023-06-27,Rejected
3160,101,2023-09-22,Referral,86,applied,2023-09-28,Rejected
3161,76,2023-03-29,Referral,69,applied,2023-04-04,Rejected
3162,19,2023-10-02,Indeed,73,onsite,2023-10-30,Rejected
3163,22,2023-06-27,Campus,37,applied,2023-07-11,Rejected
3164,19,2023-08-30,Indeed,76,onsite,2023-09-25,Rejected
3165,142,2023-06-24,LinkedIn,39,applied,2023-07-05,Rejected
3166,172,2023-06-10,LinkedIn,47,applied,2023-06-16,Rejected
3167,55,2023-09-03,Campus,65,applied,2023-09-07,Rejected
3168,93,2023-06-12,LinkedIn,70,applied,2023-06-21,Rejected
3169,173,2023-05-11,Referral,67,screen,2023-05-16,Rejected
3170,64,2023-06-05,Career Site,55,applied,2023-06-06,Rejected
3171,146,2023-04-30,LinkedIn,50,applied,2023-05-05,Rejected
3172,1,2023-06-08,Referral,46,screen,2023-07-01,Rejected
3173,173,2023-10-31,Indeed,40,applied,2023-11-05,Rejected
3174,123,2023-09-22,Career Site,63,onsite,2023-10-24,Rejected
3175,103,2023-06-09,Referral,66,applied,2023-06-19,Rejected
3176,19,2023-10-11,Career Site,98,applied,2023-10-22,Rejected
3177,136,2023-04-18,LinkedIn,61,applied,2023-04-30,Rejected
3178,46,2023-10-26,LinkedIn,64,accepted,2023-12-09,Hired
3179,172,2023-10-04,Career Site,62,applied,2023-10-15,Rejected
3180,155,2023-10-02,LinkedIn,58,applied,2023-10-05,Rejected
3181,26,2023-07-29,Campus,56,screen,2023-08-13,Rejected
3182,139,2023-08-27,Agency,34,applied,2023-09-10,Rejected
3183,130,2024-09-21,Career Site,69,applied,2024-09-22,Rejected
3184,78,2023-05-01,LinkedIn,49,applied,2023-05-02,Rejected
3185,95,2023-05-27,LinkedIn,52,applied,2023-06-10,Rejected
3186,131,2023-10-18,Agency,66,onsite,2023-11-12,Rejected
3187,149,2023-06-06,Career Site,50,screen,2023-06-26,Rejected
3188,27,2023-08-30,LinkedIn,37,screen,2023-09-17,Rejected
3189,143,2023-04-14,LinkedIn,64,applied,2023-04-15,Rejected
3190,84,2023-05-09,LinkedIn,88,screen,2023-06-02,Rejected
3191,107,2023-09-08,Indeed,51,applied,2023-09-21,Rejected
3192,20,2023-08-26,Referral,61,screen,2023-09-08,Rejected
3193,55,2023-09-22,Referral,78,onsite,2023-10-27,Rejected
3194,155,2023-10-07,Career Site,72,applied,2023-10-15,Rejected
3195,11,2023-07-30,Indeed,75,applied,2023-08-12,Rejected
3196,165,2023-03-29,Indeed,16,onsite,2023-04-28,Rejected
3197,71,2023-09-28,Indeed,57,applied,2023-10-09,Rejected
3198,25,2023-08-18,Agency,71,applied,2023-08-27,Rejected
3199,32,2023-06-12,Indeed,63,screen,2023-06-26,Rejected
3200,116,2023-09-20,Referral,42,screen,2023-10-12,Rejected
3201,87,2023-06-07,LinkedIn,54,applied,2023-06-09,Rejected
3202,101,2023-12-02,Indeed,70,applied,2023-12-10,Rejected
3203,6,2023-12-04,LinkedIn,52,applied,2023-12-07,Rejected
3204,122,2023-08-08,Campus,70,onsite,2023-09-26,Rejected
3205,44,2023-07-23,Career Site,66,onsite,2023-08-23,Rejected
3206,91,2023-08-10,Career Site,64,applied,2023-08-16,Rejected
3207,164,2023-07-26,LinkedIn,80,applied,2023-07-28,Rejected
3208,85,2023-09-13,Campus,93,onsite,2023-10-22,Rejected
3209,30,2023-07-10,Career Site,54,applied,2023-07-16,Rejected
3210,162,2023-04-03,LinkedIn,47,screen,2023-04-12,Rejected
3211,98,2023-11-08,LinkedIn,86,onsite,2023-12-15,Rejected
3212,93,2023-06-27,Indeed,73,applied,2023-06-30,Rejected
3213,123,2023-07-18,Referral,54,screen,2023-08-09,Rejected
3214,38,2023-08-14,Career Site,40,screen,2023-08-25,Rejected
3215,178,2023-07-30,LinkedIn,66,screen,2023-08-15,Rejected
3216,104,2023-05-14,Indeed,63,screen,2023-05-20,Rejected
3217,99,2023-05-19,LinkedIn,68,screen,2023-06-16,Rejected
3218,86,2023-08-08,LinkedIn,59,onsite,2023-09-22,Rejected
3219,114,2023-11-12,Agency,74,applied,2023-11-19,Rejected
3220,30,2023-10-27,Referral,82,applied,2023-11-04,Rejected
3221,5,2023-09-15,Campus,82,offer,2023-10-21,Rejected
3222,147,2023-11-10,Agency,62,applied,2023-11-11,Rejected
3223,45,2023-09-14,LinkedIn,68,screen,2023-10-04,Rejected
3224,6,2023-09-03,Agency,91,screen,2023-09-24,Rejected
3225,94,2023-10-30,Referral,62,applied,2023-11-01,Rejected
3226,46,2023-10-08,LinkedIn,80,applied,2023-10-11,Rejected
3227,130,2024-05-30,Indeed,85,applied,2024-06-02,Rejected
3228,31,2023-09-21,LinkedIn,81,applied,2023-09-26,Rejected
3229,68,2023-05-28,Indeed,59,onsite,2023-06-24,Rejected
3230,114,2023-09-20,LinkedIn,70,onsite,2023-10-31,Rejected
3231,83,2023-08-03,Indeed,37,applied,2023-08-14,Rejected
3232,29,2023-09-08,LinkedIn,73,screen,2023-09-23,Rejected
3233,161,2023-11-09,LinkedIn,69,onsite,2023-12-04,Rejected
3234,22,2023-04-14,Indeed,68,applied,2023-04-28,Rejected
3235,138,2023-12-16,LinkedIn,49,onsite,2024-01-16,Rejected
3236,53,2023-06-26,LinkedIn,65,applied,2023-06-27,Rejected
3237,97,2023-11-07,LinkedIn,87,onsite,2023-12-06,Rejected
3238,12,2023-06-10,Agency,72,screen,2023-06-25,Rejected
3239,111,2023-06-16,LinkedIn,82,applied,2023-06-20,Rejected
3240,34,2023-10-24,Career Site,51,applied,2023-11-01,Rejected
3241,58,2023-08-05,LinkedIn,72,screen,2023-08-21,Rejected
3242,169,2023-10-30,Referral,64,onsite,2023-12-02,Rejected
3243,78,2023-07-03,Referral,91,screen,2023-07-21,Rejected
3244,166,2023-08-04,Indeed,63,screen,2023-08-20,Rejected
3245,143,2023-03-06,LinkedIn,46,applied,2023-03-16,Rejected
3246,103,2023-05-07,Referral,76,applied,2023-05-18,Rejected
3247,22,2023-04-05,LinkedIn,68,onsite,2023-05-05,Rejected
3248,99,2023-03-25,LinkedIn,41,screen,2023-04-15,Rejected
3249,142,2023-07-07,LinkedIn,69,screen,2023-08-02,Rejected
3250,55,2023-05-27,LinkedIn,76,applied,2023-05-29,Rejected
3251,121,2023-03-08,Referral,73,applied,2023-03-14,Rejected
3252,38,2023-07-19,Campus,46,offer,2023-08-29,Rejected
3253,8,2023-10-01,Referral,72,applied,2023-10-06,Rejected
3254,118,2023-03-22,Career Site,77,applied,2023-03-23,Rejected
3255,64,2023-07-10,Referral,84,screen,2023-08-05,Rejected
3256,129,2023-09-17,LinkedIn,100,accepted,2023-10-22,Hired
3257,69,2023-09-08,Campus,73,onsite,2023-10-18,Rejected
3258,94,2023-06-28,Career Site,56,screen,2023-07-15,Rejected
3259,99,2023-05-10,LinkedIn,99,onsite,2023-06-13,Rejected
3260,112,2023-07-25,Agency,85,applied,2023-07-27,Rejected
3261,114,2023-08-10,Career Site,78,screen,2023-09-01,Rejected
3262,48,2023-04-12,LinkedIn,93,onsite,2023-05-19,Rejected
3263,114,2023-08-19,Indeed,55,screen,2023-09-21,Rejected
3264,107,2023-09-24,Indeed,66,screen,2023-10-14,Rejected
3265,116,2023-08-06,LinkedIn,76,screen,2023-08-28,Rejected
3266,151,2023-08-15,Agency,68,accepted,2023-09-22,Hired
3267,21,2023-06-21,Referral,78,onsite,2023-07-24,Rejected
3268,7,2023-04-08,Career Site,78,applied,2023-04-11,Rejected
3269,71,2023-06-04,LinkedIn,47,applied,2023-06-05,Rejected
3270,58,2023-05-25,Indeed,64,screen,2023-06-06,Rejected
3271,149,2023-08-04,LinkedIn,63,screen,2023-08-22,Rejected
3272,163,2023-10-07,LinkedIn,46,applied,2023-10-19,Rejected
3273,166,2023-07-30,LinkedIn,53,applied,2023-08-04,Rejected
3274,109,2023-11-05,Indeed,50,screen,2023-12-04,Rejected
3275,148,2023-11-10,Career Site,60,applied,2023-11-18,Rejected
3276,115,2023-07-29,LinkedIn,49,accepted,2023-08-30,Hired
3277,8,2023-09-18,Referral,50,onsite,2023-10-16,Rejected
3278,166,2023-08-05,Referral,61,onsite,2023-08-30,Rejected
3279,15,2023-07-21,Career Site,44,onsite,2023-09-07,Rejected
3280,158,2023-06-16,Campus,82,onsite,2023-07-06,Rejected
3281,70,2024-02-01,LinkedIn,60,screen,2024-02-12,Rejected
3282,128,2023-08-22,Indeed,97,applied,2023-08-25,Rejected
3283,1,2023-09-27,Indeed,88,onsite,2023-10-12,Rejected
3284,86,2023-07-20,Referral,58,screen,2023-08-13,Rejected
3285,26,2023-08-22,Career Site,64,onsite,2023-10-01,Rejected
3286,143,2023-04-10,LinkedIn,43,onsite,2023-05-04,Rejected
3287,139,2023-07-23,Indeed,67,applied,2023-07-29,Rejected
3288,9,2023-07-21,LinkedIn,66,applied,2023-07-31,Rejected
3289,13,2023-10-22,Agency,70,applied,2023-10-27,Rejected
3290,115,2023-07-16,Career Site,100,onsite,2023-08-26,Rejected
3291,26,2023-05-15,LinkedIn,65,onsite,2023-06-22,Rejected
3292,85,2023-07-20,LinkedIn,66,applied,2023-07-26,Rejected
3293,91,2023-05-29,Indeed,83,applied,2023-05-30,Rejected
3294,169,2023-09-29,Referral,84,screen,2023-10-21,Rejected
3295,88,2023-06-28,Referral,62,onsite,2023-08-01,Rejected
3296,171,2023-06-20,Career Site,60,onsite,2023-08-02,Rejected
3297,101,2023-09-12,LinkedIn,79,screen,2023-09-25,Rejected
3298,148,2023-11-26,Indeed,66,screen,2023-12-02,Rejected
3299,145,2023-06-26,Indeed,87,screen,2023-07-18,Rejected
3300,31,2023-08-05,Career Site,67,screen,2023-08-24,Rejected
3301,87,2023-08-07,Referral,82,applied,2023-08-18,Rejected
3302,33,2023-03-27,Referral,82,applied,2023-04-04,Rejected
3303,173,2023-10-23,LinkedIn,60,applied,2023-11-01,Rejected
3304,30,2023-10-31,LinkedIn,66,screen,2023-11-16,Rejected
3305,165,2023-03-18,LinkedIn,78,onsite,2023-04-07,Rejected
3306,178,2023-06-22,LinkedIn,69,onsite,2023-07-13,Rejected
3307,162,2023-04-16,Indeed,95,screen,2023-04-24,Rejected
3308,21,2023-06-22,LinkedIn,75,applied,2023-07-05,Rejected
3309,93,2023-04-30,LinkedIn,91,screen,2023-05-25,Rejected
3310,167,2023-09-09,Career Site,40,applied,2023-09-18,Rejected
3311,63,2023-07-26,LinkedIn,54,applied,2023-08-08,Rejected
3312,137,2023-06-12,Indeed,64,applied,2023-06-23,Rejected
3313,131,2023-07-22,Campus,58,applied,2023-07-23,Rejected
3314,30,2023-09-26,LinkedIn,89,onsite,2023-10-28,Rejected
3315,10,2023-05-31,LinkedIn,81,applied,2023-06-14,Rejected
3316,80,2023-09-02,Referral,67,applied,2023-09-09,Rejected
3317,61,2023-05-11,Agency,67,screen,2023-05-28,Rejected
3318,6,2023-08-23,Indeed,82,onsite,2023-09-27,Rejected
3319,179,2023-04-05,Campus,71,applied,2023-04-17,Rejected
3320,112,2023-06-24,Agency,62,screen,2023-07-13,Rejected
3321,74,2023-09-07,Referral,63,screen,2023-10-02,Rejected
3322,23,2023-02-27,Referral,63,applied,2023-03-04,Rejected
3323,3,2023-06-15,Referral,81,applied,2023-06-20,Rejected
3324,154,2023-10-27,Referral,74,applied,2023-11-03,Rejected
3325,7,2023-04-02,Career Site,54,applied,2023-04-09,Rejected
3326,158,2023-11-11,Indeed,70,screen,2023-12-09,Rejected
3327,12,2023-06-04,Referral,56,applied,2023-06-15,Rejected
3328,54,2023-11-02,LinkedIn,81,applied,2023-11-14,Rejected
3329,133,2023-07-13,Agency,56,screen,2023-08-02,Rejected
3330,125,2023-08-30,Referral,70,applied,2023-09-01,Rejected
3331,35,2023-12-10,LinkedIn,50,applied,2023-12-13,Rejected
3332,61,2023-08-02,Referral,52,applied,2023-08-12,Rejected
3333,159,2023-02-19,Indeed,58,applied,2023-02-24,Rejected
3334,173,2023-08-30,Career Site,72,applied,2023-09-06,Rejected
3335,126,2023-11-06,LinkedIn,60,applied,2023-11-18,Rejected
3336,127,2023-09-29,LinkedIn,62,screen,2023-10-16,Rejected
3337,73,2023-09-13,LinkedIn,78,applied,2023-09-21,Rejected
3338,81,2023-06-29,Indeed,51,applied,2023-07-02,Rejected
3339,172,2023-11-09,Referral,92,screen,2023-11-29,Rejected
3340,92,2023-06-01,Career Site,68,screen,2023-06-25,Rejected
3341,25,2023-10-20,Referral,67,applied,2023-11-01,Rejected
3342,155,2023-07-22,Indeed,51,applied,2023-08-02,Rejected
3343,146,2023-08-02,Career Site,93,applied,2023-08-15,Rejected
3344,153,2024-02-23,LinkedIn,70,screen,2024-03-16,Rejected
3345,93,2023-08-01,LinkedIn,85,onsite,2023-09-08,Rejected
3346,88,2023-06-22,Campus,69,onsite,2023-08-02,Rejected
3347,27,2023-06-26,Indeed,57,screen,2023-07-14,Rejected
3348,87,2023-07-26,LinkedIn,64,applied,2023-08-03,Rejected
3349,77,2023-04-19,LinkedIn,52,applied,2023-05-02,Rejected
3350,83,2023-08-05,Campus,78,screen,2023-08-16,Rejected
3351,137,2023-08-22,Agency,55,onsite,2023-09-21,Rejected
3352,87,2023-04-18,Referral,86,screen,2023-04-26,Rejected
3353,154,2023-09-14,Indeed,35,applied,2023-09-25,Rejected
3354,122,2023-08-23,Indeed,70,applied,2023-08-28,Rejected
3355,69,2023-04-27,Indeed,70,onsite,2023-05-11,Rejected
3356,154,2023-11-19,Indeed,61,onsite,2023-12-18,Rejected
3357,56,2023-09-01,Indeed,65,onsite,2023-10-17,Rejected
3358,4,2023-07-23,Indeed,52,onsite,2023-08-27,Rejected
3359,45,2023-08-26,LinkedIn,62,screen,2023-09-13,Rejected
3360,43,2023-09-15,LinkedIn,64,onsite,2023-10-25,Rejected
3361,179,2023-08-17,Indeed,69,screen,2023-08-27,Rejected
3362,98,2023-09-17,Career Site,87,applied,2023-09-27,Rejected
3363,16,2023-07-09,LinkedIn,64,screen,2023-07-19,Rejected
3364,139,2023-07-25,LinkedIn,61,applied,2023-08-02,Rejected
3365,131,2023-09-30,LinkedIn,67,accepted,2023-11-16,Hired
3366,175,2023-03-26,LinkedIn,83,screen,2023-04-24,Rejected
3367,49,2023-07-19,Referral,62,applied,2023-07-26,Rejected
3368,132,2023-09-18,Career Site,60,screen,2023-10-12,Rejected
3369,102,2023-06-23,Career Site,86,onsite,2023-08-03,Rejected
3370,120,2023-05-26,LinkedIn,51,onsite,2023-06-23,Rejected
3371,54,2023-10-17,LinkedIn,79,applied,2023-10-21,Rejected
3372,82,2023-11-09,Referral,73,applied,2023-11-23,Rejected
3373,39,2023-07-23,Career Site,70,applied,2023-08-01,Rejected
3374,74,2023-07-27,Campus,33,offer,2023-09-19,Rejected
3375,102,2023-09-13,LinkedIn,66,onsite,2023-10-08,Rejected
3376,126,2023-07-13,Referral,81,onsite,2023-08-14,Rejected
3377,163,2023-10-10,LinkedIn,49,applied,2023-10-17,Rejected
3378,128,2023-06-20,LinkedIn,73,applied,2023-07-04,Rejected
3379,117,2023-09-05,LinkedIn,81,applied,2023-09-13,Rejected
3380,37,2023-04-30,Referral,47,screen,2023-05-26,Rejected
3381,42,2023-08-08,LinkedIn,73,applied,2023-08-20,Rejected
3382,169,2023-10-05,LinkedIn,57,onsite,2023-11-07,Rejected
3383,13,2023-09-29,Indeed,56,applied,2023-10-13,Rejected
3384,128,2023-07-20,LinkedIn,59,applied,2023-08-03,Rejected
3385,164,2023-04-10,Referral,37,onsite,2023-05-06,Rejected
3386,161,2023-11-10,Agency,63,screen,2023-11-19,Rejected
3387,74,2023-10-30,LinkedIn,42,screen,2023-11-10,Rejected
3388,91,2023-07-05,LinkedIn,65,applied,2023-07-19,Rejected
3389,16,2023-05-03,LinkedIn,80,screen,2023-05-29,Rejected
3390,122,2023-07-10,LinkedIn,57,applied,2023-07-23,Rejected
3391,18,2023-07-16,LinkedIn,57,applied,2023-07-21,Rejected
3392,166,2023-05-25,Agency,71,applied,2023-05-29,Rejected
